userName,score,at,content
Pengguna Google,5,2026-04-19 07:14:41,baik
Pengguna Google,5,2026-04-19 07:03:21,nyaman dan aman
Pengguna Google,5,2026-04-19 07:01:41,alhamdulillah nyaman
Pengguna Google,5,2026-04-19 06:53:21,sering dpt diskon 🫰🫰
Pengguna Google,5,2026-04-19 06:53:05,pelayanannya baik dekali
Pengguna Google,5,2026-04-19 06:37:22,sangat membantu
Pengguna Google,1,2026-04-19 06:18:22,"duit gue nyangkut 1,5 ga balik balik guys udh 2 tahun,hti hti kata gue mh nyimpen duit di gopay atau gojek,udh cukup gue aja yg kena"
Pengguna Google,4,2026-04-19 06:05:26,bolehhh lahh
Pengguna Google,5,2026-04-19 06:02:30,bermanfaat
Pengguna Google,5,2026-04-19 05:31:24,keren
Pengguna Google,5,2026-04-19 05:22:10,sangat membantu
Pengguna Google,5,2026-04-19 04:52:13,toppp pokoknya
Pengguna Google,2,2026-04-19 04:11:25,eror mulu nih aplikasi
Pengguna Google,1,2026-04-19 02:09:48,3 kali mesan. ketiga tiganya ngak ada driver
Pengguna Google,1,2026-04-19 02:06:21,"aga kecewa si ama driver nya, 2jam gw terbuang sia sia"
Pengguna Google,5,2026-04-19 02:04:41,"OF COURSE MEMBANTU BANGET SIH UNTUK BERPERGIAN TRS UNTUK YG PADA MLS BELI MAKANAN DI LUAR BISA DI ANTAR LEWAT GOFOOD, perfect bet dh"
Pengguna Google,1,2026-04-19 01:33:57,Ekosistem dibenahin. Order dari setengah 1 gak dapat driver. jam 1 sampai setengah 2 ga dapat driver.
Pengguna Google,2,2026-04-19 01:15:30,"ribet banget kalo udah pesen belum dari beberapa detik gabisa di batalin, apa kita mau batalin terus pake voucher atau tambah makan/minum. ini ribet bgt udah buru2 dikemas sdngkn drivernya aja belum ada alias lama."
Pengguna Google,1,2026-04-19 00:55:45,pakai goride hemat ternyata banyak yang tidak mau ambil orderan nya..di karenakan driver harus daftar untuk mendapatkan goride hemat dan per orderan di potong 2k..jadi kalian banyangkan banyak goride hemat pada di tolak.apalagi posisi jam sibuk dan malam hari pasti banyak di tolak driver karena harga ya sama dan di potong pula..
Pengguna Google,5,2026-04-19 00:07:28,serba guna
Pengguna Google,5,2026-04-18 23:38:50,bagus
Pengguna Google,5,2026-04-18 23:17:08,bagus
Pengguna Google,1,2026-04-18 23:12:01,susah cari driver
Pengguna Google,1,2026-04-18 22:53:10,fittur gopay letter gak bisa akses padahal pengguna lama .aplikasi gk guna mending pakai maxim aja
Pengguna Google,5,2026-04-18 22:01:35,Makasih
Pengguna Google,1,2026-04-18 21:50:21,susah banget mau dapat driver
Pengguna Google,5,2026-04-18 21:40:49,mantap
Pengguna Google,1,2026-04-18 21:34:41,kenapa ya kalo aplikasi lama itu gak promo nya tapi kalo aplikasi baru mah banyak promo nya aneh jangan di bedakan donk gojek
Pengguna Google,5,2026-04-18 21:32:43,mkcihwwwww bayak ada aplikasi gojek membat saya lebih gampang
Pengguna Google,3,2026-04-18 21:27:39,saya beli tapi tiba tiba di cancel sama gojeknya Saay coba hubungin katanya dicancel padahal aplikasinya berjalan
Pengguna Google,5,2026-04-18 21:26:49,Tetima kasih atas semua apresiasi yang sdh diberikan...
Pengguna Google,1,2026-04-18 21:25:12,sangat mengecewakan... memberikan rute terdekat bukan tercepat
Pengguna Google,1,2026-04-18 21:19:46,Akhir akhir ini sulit dapet driver gofood
Pengguna Google,1,2026-04-18 21:10:02,"APLIKASI OKE TAPI APA APA DI BUAT MAHAL, DRIVER SELALU GA MAU AMBIL ORDERAN UDAH NUNGGU LAMA JUGA UJUNG UJUNG NYA DI CANCEL TOLONG DI PERBAIKI"
Pengguna Google,5,2026-04-18 20:56:51,ok
Pengguna Google,2,2026-04-18 20:56:32,ga pernah dapat promo yg fantastis
Pengguna Google,5,2026-04-18 20:55:16,"pelayanan baik, dan lancar sampai tujuan"
Pengguna Google,1,2026-04-18 20:51:58,"gaada yang mau ngambil pesanan karena diskon. jadi gojek yang nganter gamau ngambil pesenan nya, lalu tidak sesuai estimasi waktu sampai dan jauh lebih lama. tolong buat gojek ambil orderan nya jangan kalau premium aja baru langsung cepet"
Pengguna Google,1,2026-04-18 20:50:33,saya mesen makan sapek 4 kali tapi gak dapet driver jadi saya gak makan semaleman tolong dong
Pengguna Google,1,2026-04-18 20:48:02,"biar apasih nomor telepon penerima di marketplace di sensor? driver jadi susah hubungi penerima apalagi kalo anter ke kantor, alhasil paketnya di retur jadi kasian driver nya, mending pindah ke ijo sebelah daripada pake gojek sistem sampah"
Pengguna Google,4,2026-04-18 20:45:59,mantap
Pengguna Google,5,2026-04-18 20:45:24,mantap...
Pengguna Google,5,2026-04-18 20:43:03,bagus
Pengguna Google,1,2026-04-18 20:36:17,"kecewa bgt sama gojek, armadanya banyak yang sombong sama orderan sering bgt driver minta cancel aja alesannya karna bayarannya GK sesuai, jadi opang aja klo mau nembak2 harga"
Pengguna Google,5,2026-04-18 20:26:36,simpel dan lebih mudah
Pengguna Google,1,2026-04-18 20:21:18,driver pilih pilih nominal pesan gak rispek wok
Pengguna Google,5,2026-04-18 20:19:06,baik
Pengguna Google,5,2026-04-18 20:02:53,good
Pengguna Google,1,2026-04-18 19:18:37,bikin darah tinggi pake aplikasi ini!
Pengguna Google,1,2026-04-18 19:17:52,Untuk transfer pakai gopay biasa udah gak bisa. HARUS upgrade jadi GOPAYPLUS. Mana harus pakai foto selfi ktp lagi macam pinjol
Pengguna Google,4,2026-04-18 19:17:52,ok
Pengguna Google,5,2026-04-18 19:16:03,sangat nice sekali
Pengguna Google,5,2026-04-18 19:13:44,"ongkir food jadi mahal banget tanpa ada promo2 lg, mending offline atau masak sendiri, usaha resto omzetnya berkurang drastis padahal harga tidak dinaikan"
Pengguna Google,1,2026-04-18 18:54:20,saya sangat kecewa saya termasuk pengguna lama di aplikasi ini dan sering transaksi baik dengan Gopay atau gojek tapi tetep tidak bisa mengaktifkan gopay later dan gopay pinjam cuma dapat notif saja 👎🏻👎🏻👎🏻👎🏻
Pengguna Google,5,2026-04-18 18:51:13,okok
Pengguna Google,5,2026-04-18 18:49:28,ok
Pengguna Google,5,2026-04-18 18:38:22,very good job
Pengguna Google,5,2026-04-18 18:36:26,cepat tepat dalam merespon konsumen
Pengguna Google,5,2026-04-18 18:14:25,gg dah
Pengguna Google,5,2026-04-18 18:12:08,mudah dan bermanfaat
Pengguna Google,5,2026-04-18 18:09:23,perfect
Pengguna Google,5,2026-04-18 17:42:03,Sangat membantu untuk perjalanan sehari-hari
Pengguna Google,5,2026-04-18 17:34:12,"selama pakai gojek aman"". thanks gojek"
Pengguna Google,4,2026-04-18 17:25:43,"kdg gojeknya motornya atau platnya ga sesuai sama yg di aplikasi, kadang suka lama"
Pengguna Google,5,2026-04-18 16:48:06,mantap
Pengguna Google,5,2026-04-18 16:44:23,mudah penggunaannya
Pengguna Google,5,2026-04-18 16:27:59,gopay mantap dalam bertransaksi
Pengguna Google,1,2026-04-18 16:23:47,"wahai gojek, sepertinya anda harus mulai bebenah dengan sistem anda yang bobrok. menunggu 1 jam driver selalu menolak. entah karena bayarannya terlalu banyak dipotong oleh biaya admin atau apa namum semakin kesini semakin sulit mendapatkan driver. yah chef yang paling tau kondisi dapurnya sendiri jadi tolong bebenah biar driver juga makmur"
Pengguna Google,5,2026-04-18 16:20:23,👍
Pengguna Google,5,2026-04-18 16:19:58,mantap
Pengguna Google,5,2026-04-18 16:16:33,"sopan, ramah, itu yg paling penting."
Pengguna Google,1,2026-04-18 15:47:46,pendapatan makin menurun
Pengguna Google,1,2026-04-18 15:38:51,SUSAH DPT DRIVER KDNG SAAT² HEPTIC GK ADA YG MAU TERIMA ORDERAN! HPUS AJ APK NY
Pengguna Google,4,2026-04-18 15:20:22,good lah
Pengguna Google,5,2026-04-18 15:04:40,bagusssssssss
Pengguna Google,5,2026-04-18 15:04:30,oke
Pengguna Google,5,2026-04-18 14:49:48,mantap
Pengguna Google,1,2026-04-18 14:43:07,"perbaiki fitur bayar dgn qris nya atau hilangkan permanen fitur qris dr aplikasi gojek nya...,lama2 nyusahin melulu pas mau bayar loading2 lama & hrs ngulang2."
Pengguna Google,4,2026-04-18 14:42:57,"saya pengguna 2 ojol ijo. seringnya buat pesen mkanan. tp kenapa ya gojek ini selalu kebingungan nyari titik lokasi,tp apk sebelah mh lgsg ketemu. padahal titiknya sama,petunjuknya sama,detail lokasinya udh tertera. apanya ya yg harus di perbaiki?"
Pengguna Google,5,2026-04-18 14:32:36,terimkasih .cepat dan kurirnya juga ramah.besok sya pesen lagi ya
Pengguna Google,5,2026-04-18 14:26:55,sippp
Pengguna Google,5,2026-04-18 14:17:52,"TOP,,,, KEREN,,,OKE,,,"
Pengguna Google,1,2026-04-18 14:06:54,gajelas nih aplikasi tiba tiba gangguan pas lagi dipake buru buru
Pengguna Google,1,2026-04-18 14:02:48,gopay pinjam ny gbsa d pke ... pdhl byr ny lncar2 aja
Pengguna Google,1,2026-04-18 13:49:29,saya sudah benar alamat nya tapi di gojek langsung di arahin nya berbeda
Pengguna Google,5,2026-04-18 13:47:18,"bagus aplikasinya, kalo ada kendala cepet diselesaikan"
Pengguna Google,4,2026-04-18 13:45:52,terlalu mahal
Pengguna Google,1,2026-04-18 13:44:59,"gojek Batam pada malas-malas di hari hujan. Orang pada mepet & repot kalo hujan, ntah gk ada kendaraan atau Gk bisa jalan."
Pengguna Google,5,2026-04-18 13:40:54,good job
Pengguna Google,1,2026-04-18 13:31:22,jangan sesekali pernah meminjam pinjaman gojek Dc nya suka mengancam ..mau menyebarkan data pribadi bahkan menghubungi nomor selain kontak darurat saya baru terlambat satu hari ..tetapi tiap detik selalu diteror dengan ancaman dari pihak DC
Pengguna Google,5,2026-04-18 13:19:16,semua bagus
Pengguna Google,5,2026-04-18 13:13:29,Aplikasi ini bagus
Pengguna Google,5,2026-04-18 13:09:20,mantap banget semua pelayanan nya enak
Pengguna Google,5,2026-04-18 13:05:17,enak
Pengguna Google,1,2026-04-18 12:55:04,"Driver lu kalo ga niat ambil orderan kasih sanksi lahh jangan buang waktu orang. Orderan diterima tapi dia malah pergi jauh dan gamau batalin booking, sampe customer yg harus batalin sendiri. Kalo kyk gitu kan gua jadi tambah susah dapet driver krna keseringan batalin booking gara-gara driver lu yg ga jelas. Niat pake gojek biar praktis, cepet, tapi malah kyk gini. Padahal gua kalo bayar juga selalu lebihin buat driver nya, ngga pernah gua kasih uang pas pasan. Tapi driver lu nya yg gatau diri."
Pengguna Google,5,2026-04-18 12:51:28,Sangat membantu
Pengguna Google,5,2026-04-18 12:49:49,nice trip
Pengguna Google,5,2026-04-18 12:37:28,order gofood agar diperhatikan apabila malam sering jln yg diportal dan kalau bisa map gofood dibuat seperti map goride jd bisa sama dgn google map yg bisa pindah rute
Pengguna Google,5,2026-04-18 12:35:17,Aplikasi yang sangat berbahaya
Pengguna Google,5,2026-04-18 12:25:19,efisien
Pengguna Google,5,2026-04-18 12:23:37,cepet
Pengguna Google,5,2026-04-18 12:21:36,terimakasih
Pengguna Google,5,2026-04-18 12:12:49,sangat membantu keseharian
Pengguna Google,1,2026-04-18 12:08:42,"aku berhentikan langganan gofood plus malah aku di anggap melanggar penggunaan gofood dan promo ku dicabut, halo aku langganan terus loh ga pernah masalah baru ini kucabut dan gofood plus ku masih aktif loh kok gini pelayanan nya gojek sekarang :( kecewa sekali bahkan ga ada kejelasan, pelanggaran apa yang aku lakukan?"
Pengguna Google,4,2026-04-18 12:02:23,cepat dapat driver nya
Pengguna Google,5,2026-04-18 12:01:51,Marvel Wonderfully!
Pengguna Google,5,2026-04-18 11:55:40,sehat selalu untuk teman gojek semua
Pengguna Google,5,2026-04-18 11:54:56,siip apk yg membantu
Pengguna Google,5,2026-04-18 11:53:21,sampai sekarang ini pelayan nya cukup buat kita puas
Pengguna Google,5,2026-04-18 11:53:08,ok
Pengguna Google,5,2026-04-18 11:48:24,mudah dan cepat
Pengguna Google,5,2026-04-18 11:42:35,orangnya ramah..dan mnyenangkan
Pengguna Google,5,2026-04-18 11:40:42,mantab lah pokok nya
Pengguna Google,5,2026-04-18 11:22:58,puas
Pengguna Google,5,2026-04-18 11:13:35,abang-abangnya baik banget 👍👍
Pengguna Google,5,2026-04-18 10:59:54,"Pas oke keren sip lah pokoknya, mas2 kurir dan ojol saat ini tetap terbaik"
Pengguna Google,5,2026-04-18 10:58:11,bagus aplikasinya
Pengguna Google,3,2026-04-18 10:43:57,tolong dong kalok lagi naik goride itu gak usah nerobos lampu merah😔🫵
Pengguna Google,5,2026-04-18 10:23:55,Mantap Guys 👍👍👍👍👍👍👍
Pengguna Google,5,2026-04-18 10:11:19,👍
Pengguna Google,5,2026-04-18 09:50:48,angkutan nyaman dari pintu rumah sampai tujuan
Pengguna Google,5,2026-04-18 09:10:39,ok
Pengguna Google,5,2026-04-18 08:47:44,mantap
Pengguna Google,5,2026-04-18 08:09:26,sangat baik
Pengguna Google,2,2026-04-18 07:42:58,"kemarin siang sekitar jam 11.12 tanggal 17 April 2026 saya order gojek, driver pertama kalau tidak salah atas nama NUR HARDIYANTO nomor motor AB sekian IX menolak/membatalkan pesanan saya, driver atas nama ini sudah sering sekali menolak/membatalkan pesanan saya padahal saya lihat motor dan helm dia ada di teras rumahnya karna kebetulan jarak rumah saya dan dia dekat sekitar 50 meter saja"
Pengguna Google,5,2026-04-18 07:37:28,ok...the best
Pengguna Google,5,2026-04-18 07:07:46,tetaplah semangat 💪
Pengguna Google,5,2026-04-18 06:59:05,aman
Pengguna Google,5,2026-04-18 06:11:52,good
Pengguna Google,5,2026-04-18 05:50:13,mantap
Pengguna Google,1,2026-04-18 05:46:35,kecewa
Pengguna Google,5,2026-04-18 05:20:59,sangat membantu
Pengguna Google,1,2026-04-18 03:21:45,👎
Pengguna Google,5,2026-04-18 01:35:21,terimakasih gojek selalu andalan
Pengguna Google,5,2026-04-18 01:00:31,best deh pokok nya drevernya ramah ramah baik semua yang saya temuin 😍😍😍
Pengguna Google,5,2026-04-18 00:59:37,mantap cocok untuk berpergian mudah
Pengguna Google,3,2026-04-17 23:58:32,Menu Order Go Ride Instantnya Hilang 🥲
Pengguna Google,5,2026-04-17 23:45:20,sangat membantu saya dalam hal apapun
Pengguna Google,1,2026-04-17 23:25:01,telat mulu pesen makanan aja 2jam
Pengguna Google,3,2026-04-17 23:17:19,paling gasuka kalo dpt driver yg bawel apalagi marahin customer nyaa padahal tinggal nunggu aja bntar geh marah
Pengguna Google,5,2026-04-17 23:13:40,mobilisasi menjadi sangat mudah...nice
Pengguna Google,5,2026-04-17 23:11:17,bagus
Pengguna Google,2,2026-04-17 22:48:13,"setelah saya tahu kalo customer juga diberi rating sm driver, namun ratingnya tidak bisa saya lihat di aplikasi. buat saya ini gak fair. saya selalu memberi rating 5 utk driver apapun kondisinya, selama itu ga membahayakan nyawa saya. akhir2 ini, saya susah mendapat driver. apakah karena rating sy jelek? berdasarkan apa para driver kasih rating saya jelek? karena tidak ngasih tip? atau tidak suka di ajak ngobrol? atau apa?"
Pengguna Google,5,2026-04-17 22:46:59,murah
Pengguna Google,5,2026-04-17 22:46:31,sngat menemani jaga malam kami
Pengguna Google,2,2026-04-17 22:38:24,"syaa kesal karena driver yg sy pesan buat sya menunggu slama kurang lebih 20 menit sya cht tidal dibalas, sy tlpn tidak diangkat, tpi sy ttp sbar mnunggu tetapi sih pihak driver tidak merespon pdhl awalnya yg dri 6 mnit itu jadi 5 mnit tpi kmbli lagi lebih lama ke 7 mnit kesal krn sy bru pulang kerja dimalam hari tandai ya nama drivernya (agus antoni kristian marpaung) msi sy simpan ss muka nya dn sy tandai dia pdhl sy cht centang dua loh apalah slhnya klau drri awal itu gak ush di Terima lah ."
Pengguna Google,5,2026-04-17 22:26:45,semoga sukses
Pengguna Google,5,2026-04-17 22:18:27,tambahin dong promo2nya
Pengguna Google,1,2026-04-17 21:20:46,untuk pengguna gojek semua harus tau. saya pelanggan setia gojek dari 2015. gojek skrg knpa sistem Nya bobrok. dpt driver jauh trus.. bikin order terdekat 1kilo paling jauh dari driver . ini bisa 3kilo lebih. saya pakai gojek brph pun saya bayar. benerin sistem yg bener kasihan driver jauh ambil Nya. cuma dpt 10k. saya bayar 15k. ternyata kejam juga ya sama driver aplikator. klo gini mending ke tetangga sebelah naik nya. ga tega lihat driver gojek di siksa sama aplikator. terima kasih
Pengguna Google,5,2026-04-17 21:20:26,good
Pengguna Google,1,2026-04-17 21:13:53,saya agak ga suka gabisa batalin gopay pluss emosi saya asli merugikan bukannya untung
Pengguna Google,5,2026-04-17 21:07:38,mantap
Pengguna Google,2,2026-04-17 21:05:21,ad tagihan di google play yg ga masuk akal
Pengguna Google,5,2026-04-17 20:38:06,"baguss, cuman kadang ada driver yang nyebelin songong plengeran, harus di perhatiin kalo ada driver yang kaya gtu biar langsung di pecat ajaaa okeem.... cuman selebihnya okee lah"
Pengguna Google,5,2026-04-17 20:28:06,bagus sangat membantu
Pengguna Google,5,2026-04-17 20:24:40,selalu dapat driver yg baik 👍👍👍
Pengguna Google,1,2026-04-17 20:19:34,aplikasi susah dibuka
Pengguna Google,2,2026-04-17 20:17:30,Order go food buang2 waktu krn drivernya banyak yg males ambil order & sengaja ngulur2 waktu supaya dicancel oleh sistem atau konsumen. Klo ngga terpaksa sebaiknya jangan pakai layanan go food & beli sendiri aja di resto.
Pengguna Google,1,2026-04-17 20:14:45,lama2 gak suka sm apk gojek ini .buruk bgt
Pengguna Google,1,2026-04-17 20:02:59,kami sebagai costume gojek kenapa law pesan gorede drever jauh jauh kadang minta cancel jadi kami pesan maxsim jah lebih dekat drever ny untuk para pengguna aplikasi pesan maxsim lebih dekat drever
Pengguna Google,5,2026-04-17 19:54:08,cepet dan mudah d perguna kan
Pengguna Google,5,2026-04-17 19:50:14,"Aplikasi terbaik, semoga promonya gak putus²"
Pengguna Google,5,2026-04-17 19:44:43,sangat membantu.
Pengguna Google,5,2026-04-17 19:41:06,Saya kecewa dgn aplikasi gojek disuruh upgrade paylater.tdnya saldonya 1.8 jt pas upgrade malah trun jd 500 rb.ini mah namanya kebohongan publik.seharusnya lbh ditingkatkan lg saldonya.padahal saya tdk pernah bayar telat.lumayan klo buat bli food dan bayar ojek motor buat pergi/plng kerja n buat jalan2
Pengguna Google,5,2026-04-17 19:20:08,ok mantap
Pengguna Google,5,2026-04-17 19:14:30,jos
Pengguna Google,5,2026-04-17 19:12:55,oke jambreee
Pengguna Google,5,2026-04-17 19:12:06,"bagus, berguna, dan.. sering dapet voucher diskon.. eaaa. ."
Pengguna Google,1,2026-04-17 19:09:11,"Beberapa kali order gofood, tapi selalu susah driver padahal lagi banyak driver di sekitar Dan gabisa langsung dibatalin karna estimasi waktu menunggunya lama banget kadang sampai restonya udah tutup Mohon untuk ditinjau ulang dan diperbaiki sistemnya karna selain merugikan customer juga merugikan penjual"
Pengguna Google,3,2026-04-17 19:03:13,lama banget nunggu nya
Pengguna Google,1,2026-04-17 18:53:51,kurang responsif dan sering kali error
Pengguna Google,5,2026-04-17 18:49:43,Bagus dan Cepat
Pengguna Google,1,2026-04-17 18:49:33,parah. dapet driver jauh² terus. giliran dapet Deket posisi ga gerak² hilang ga kelacak. ada promo murah juga ga bisa² dipake karena susah dapet drivernya
Pengguna Google,5,2026-04-17 18:42:04,penjemputan tepat waktu👍👍👍👍👍
Pengguna Google,5,2026-04-17 18:09:46,sip mantap
Pengguna Google,3,2026-04-17 17:57:17,"Saya memesan, hanya untuk menunggu lebih dari 30 menit dan dibatalakan oleh driver"
Pengguna Google,5,2026-04-17 17:55:26,perjalanan lebih gampang
Pengguna Google,1,2026-04-17 17:53:47,most of drivee gojek really have bad attitude
Pengguna Google,2,2026-04-17 17:47:20,sering dapet driver jauh padahal deket rumah banyak driver yang lagi nunggu oderan malah di beri driver nya jauh banget jadi saya kesiangan perbaiki lagi sistem nya
Pengguna Google,1,2026-04-17 17:41:41,"Kok kinerja nya tambah buruk. Pesen makanan yang jarak restoran bisa di tempuh jalan kaki 15 menit, masa pakai gojek harus nunggu 1 jam baru dapat diantar. Servicenya juga buruk, driver baru ada 1 jam kemudian. Apakah ini cara aplikator membuat driver jadi telat terus atau memang ada masalah lain? Tulisan aja ""Tepat Waktu"" 1 jam dibilang ""Tepat Waktu""? Pilihan kalau 1 jam berlalu hanya ada ""Batalkan""...😰BATALKAN!?😡""DENDA"" lebih baik!!!😫 MAAF KALAU SAYA KASAR!!!🥺"
